id,tenant_domain,market_id,user_id,action,entity_type,entity_id,status,message,details,created_at
7c4f3782-2bc2-4dae-8139-9f02b9d369d7,synozur.com,,,social_publish,generated_post,20d39374-e5a4-4b6a-a937-d46b907d7eb6,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680541417779200,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:11.297211
3d6dece8-cb66-4b2a-9a4e-cfa16e7962ab,synozur.com,,,social_publish,generated_post,78317c9b-cd7c-40f9-aac7-2495b2a112c0,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680547868770304,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:12.863641
6227859e-d63a-4cc2-819f-691d0e4f8a68,synozur.com,,,social_publish,generated_post,59c3867f-d80a-4a65-bca6-2df8604daecc,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680549479354368,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:13.250732
bb1b9cb7-72bd-4836-b6f4-f3d392a47d13,synozur.com,,,social_publish,generated_post,37941777-f1be-4ee6-8ab7-a14159c2ad1b,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680551429767168,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:13.939563
9dd80831-0965-47d1-8f52-47c613243569,synozur.com,,,social_publish,generated_post,3e38f501-bb41-42b4-b458-9bb64687390e,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680554386706432,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:14.402032
03fc8b7d-b608-42e1-8273-b4da2313555c,synozur.com,,,social_publish,generated_post,67937e53-b916-46c1-8878-f59b398bfe3d,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680556269682688,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:14.924307
c0ef65bb-ce6f-47ad-8fa5-c1546508e6c8,synozur.com,,,social_publish,generated_post,434a1a83-ab5f-4d70-8ea2-9f423318ef63,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680558081777665,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:15.257967
9b73af11-3561-4cfa-85fc-16b313c1d287,synozur.com,,,social_publish,generated_post,2bc0112f-c3a7-4b67-8e29-b8dcea3d31d8,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680559503519744,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:15.63249
2e0c1250-e0b3-4451-8d87-9e7ee47b90bb,synozur.com,,,social_publish,generated_post,4b673507-a197-4a74-946b-7b79901f633a,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680561131008000,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:16.297789
75dc65f6-c6ce-4dd4-89f0-5b29cd7775dd,synozur.com,,,social_publish,generated_post,4dee8382-2907-4d64-909d-bfe0da18a807,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680564281069569,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:16.760553
aa997da5-3551-45a6-9690-24461d3e9243,synozur.com,,,social_publish,generated_post,76848c43-b1de-4a0b-a412-38fa0cbdcff5,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680566281633792,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:17.241671
11a21c30-a489-49b0-b10e-f1a4799fc04c,synozur.com,,,social_publish,generated_post,a41f3660-9875-4f3d-96f3-59179fc1ade8,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680567887974400,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:18.10057
ba0e41a3-f983-435b-80e4-59dc7671b92d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,94615872-a077-465b-ac9b-9346cc6720e9,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476680571390205952/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:59:18.61532
bdc21add-27eb-48b1-a366-0b2bbc46d19e,synozur.com,,,social_publish,generated_post,26736318-19b5-4e41-adfa-0a8bebac4e38,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680573642567681,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:18.977511
66a529f6-2552-4fe1-8c89-b2da8b7329bd,synozur.com,,,social_publish,generated_post,b7cef93a-6645-456b-bb34-4cac6fccf676,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680575513423872,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:19.44007
219ddfba-baf3-41f6-82b7-ddc86475e949,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,a39003e0-b85e-4724-98cd-d57e98be6063,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476680577975279616/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:59:20.716782
0cf30fff-aef5-4490-9ce4-c72622ec6098,synozur.com,,,social_publish,generated_post,098370f0-2809-44c7-aa71-bb26ab18ed59,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680582735781888,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:21.149591
fc2fd528-7f2a-4148-af59-dfc6bceea65b,synozur.com,,,social_publish,generated_post,bf9d5009-e083-4a01-98c3-5cc24f09f806,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680585646694401,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:21.862197
04800ce5-45f9-4b30-8ab3-9499ae29a64e,synozur.com,,,social_publish,generated_post,947d9df0-336a-4cea-a702-e9327c1eda30,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680587185967104,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:22.222596
e9ddc8e7-9909-4ed5-afc7-54432e1d9ec8,synozur.com,,,social_publish,generated_post,524ac053-4de4-49f9-b656-9de1da74853f,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680589287280640,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:22.714157
e26bbc22-1a37-46ab-9b3e-db21f8a53431,synozur.com,,,social_publish,generated_post,c32c15c2-c6ba-4b8c-8a34-93098cabc7dc,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:00:30.223136
b3a5f247-0008-46a6-86c8-1dfb118c7fe6,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,93a8707c-ea23-4076-80f4-f1c0800d0441,ok,Published to twitter,"{""url"": ""https://twitter.com/synozur/status/2070915203022094391"", ""accountId"": ""f7e9fed0-4ed0-467e-ac02-bf140adae7ed""}",2026-06-27 17:00:40.923481
54f498fd-449d-47af-bd3f-af2fdd223462,synozur.com,,,social_publish,generated_post,fe8e8e1a-be26-4170-bd3c-bbb60b94f6b3,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:00:44.42333
1133a72b-8248-4472-b91d-cdbe34fc4382,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,5b72aadb-0c21-4c14-8f27-a9a7039a6c3c,ok,Published to twitter,"{""url"": ""https://twitter.com/synozur/status/2070915245451674023"", ""accountId"": ""f7e9fed0-4ed0-467e-ac02-bf140adae7ed""}",2026-06-27 17:00:48.425103
4426a45e-b77d-48b0-ae2c-4328590fed0b,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,98bb93f5-304d-4483-9efd-ae88a1ffe772,ok,Published to twitter,"{""url"": ""https://twitter.com/synozur/status/2070915262971306196"", ""accountId"": ""f7e9fed0-4ed0-467e-ac02-bf140adae7ed""}",2026-06-27 17:00:50.623416
fad71a1f-2255-4f03-9953-6575b370f02f,synozur.com,,,social_publish,generated_post,1ce5dd40-948d-4371-83d2-ddcc34c8cdfa,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:00:55.123853
ba19ffa9-2b30-4706-803a-15d167bc0510,synozur.com,,,social_publish,generated_post,1e4d2f59-d5d4-4efc-b1be-336404fabe52,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:01.625179
8fe60979-81a4-4f0a-9473-3ed1c1ffa7a5,synozur.com,,,social_publish,generated_post,f24510e9-f38e-4c44-b1f3-fe02a13355c5,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:37.14696
bae235b0-c3dd-4600-ae47-da34780b0591,synozur.com,,,social_publish,generated_post,f09c544c-b3ad-42f6-bc8c-c22af736dc9b,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:38.644347
c25df421-e9a5-45d8-9ce3-5548f6ae866c,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,a2285446-07e2-42bf-a3c0-dc15d3ab3af3,ok,Published to twitter,"{""url"": ""https://twitter.com/synozur/status/2070915471235293413"", ""accountId"": ""f7e9fed0-4ed0-467e-ac02-bf140adae7ed""}",2026-06-27 17:01:40.240017
5483dc80-cc1c-4d60-8598-90bf043aad92,synozur.com,,,social_publish,generated_post,0ee2242f-c8c6-48c4-ba7a-0a781a2b8d36,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:41.883993
8f6ec8bd-a219-48e8-a008-01e73990a51e,synozur.com,,,social_publish,generated_post,8dd664d1-5e24-493a-b054-181e2ad3f540,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:42.134907
c6c55c9b-928e-4e55-949a-326ee1f86631,synozur.com,,,social_publish,generated_post,75612a29-d6ce-4bae-8b8f-55421526e576,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:42.44962
9349879d-34ca-4634-9467-c18bc3f5346f,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,f3565a5c-afda-4d70-b3b1-1b2b0410be3a,ok,Published to twitter,"{""url"": ""https://twitter.com/synozur/status/2070915487177797745"", ""accountId"": ""f7e9fed0-4ed0-467e-ac02-bf140adae7ed""}",2026-06-27 17:01:42.814778
f5849ee6-ff02-40b8-bd9f-f069a4f5f8ac,synozur.com,,,social_publish,generated_post,dbe10679-a394-4eeb-8a8a-c469c75b85e5,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:43.066878
8dfc1b1f-5b87-4be5-884e-f0253349fe2e,synozur.com,,,social_publish,generated_post,193a3dfc-8432-439e-8d19-ab16b2bbb558,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:43.498426
b842a803-8bba-43da-9c39-8cd51b2a4109,synozur.com,,,social_publish,generated_post,c0f93ecc-d46f-4b60-8e4e-15e854124f53,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:43.912258
93096e3a-c538-45d8-ba0f-6d799c960dab,synozur.com,,,social_publish,generated_post,b381a9ef-124c-488e-89fb-7a893faeb006,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:46.222632
2f9b6042-a9dc-4e84-8936-be3a74b4c07c,synozur.com,,,social_publish,generated_post,9952ddfd-4e65-4ad5-bcf7-d71cb6055943,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:47.545779
ac2c3e83-36aa-461a-911e-b9ff4ea130f6,synozur.com,,,social_publish,generated_post,b86246e5-9b1e-45e5-8a7f-de42d15ce64b,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:47.824426
3d2d771e-1f59-49cc-b137-2f8a77bcc1b4,synozur.com,,,social_publish,generated_post,43eb892a-abb9-41ae-9490-7efc90f9f3a7,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:49.92286
9eb726b9-b7fc-4c8e-a9dd-6fc6d6260c99,synozur.com,,,social_publish,generated_post,5f8a3b3a-1c53-48e8-952a-ec904ac5f9aa,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:51.209671
028e3301-9af1-4431-8cfd-40725874a89b,synozur.com,,,social_publish,generated_post,e29e6246-d440-4fa0-b288-10359e10d28a,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:54.123113
916ebc8c-3096-40ad-99cf-25eb3b22e100,synozur.com,,,social_publish,generated_post,066e322a-12f0-4eb5-ad05-97306e1aca14,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 2, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:01:58.02262
9a94d5a4-f3e3-4e70-9b6e-4e6493ba9b6a,synozur.com,,,social_publish,generated_post,69bfd757-fb27-4971-b253-3bf33d3da413,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:02:01.023429
14ccc483-80ad-47cd-b105-9c8752a040b7,synozur.com,,,social_publish,generated_post,de6bda90-622e-421b-abef-2f79a726c35a,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:02:35.322436
6f3b43fb-e64a-43e2-8936-4b1814b21086,synozur.com,,,social_publish,generated_post,c931352b-199a-4e0c-ab95-60bfb3a8b8a6,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:02:39.124054
46b3e638-9755-4aae-900e-161e9e105f4c,synozur.com,,,social_publish,generated_post,fc2cbe43-d546-47ad-a956-f195ea7b6fe8,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:02:44.826057
6e0d642d-f570-48af-9523-023b61db8a93,synozur.com,,,social_publish,generated_post,a6d02c57-1ebc-479a-bb34-1b4ef8e6d38a,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:02:47.824309
79370252-f91d-42b6-a46b-8592c43d9271,synozur.com,,,social_publish,generated_post,12405bb2-468c-4c1a-97c3-ad96931f7e89,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:02:48.861744
27000544-952f-491e-864c-7ce98c18f7e6,synozur.com,,,social_publish,generated_post,ed8b4b85-5fc7-412d-800d-77ba38e7acd2,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:02:49.92527
d6f890d5-09d9-4d9d-bca9-50928b4476fc,synozur.com,,,social_publish,generated_post,5ff68947-2b29-4a45-860b-bc286e3ed4c0,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:02:52.624486
8d6fb69a-37df-47b0-9c71-e9d6ed2fe67b,synozur.com,,,social_publish,generated_post,dbd2dbbf-5a18-45d8-ba2c-d88aa1caa849,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:02:58.322689
a8e24096-3cf2-49c7-9acb-4568493c9f01,synozur.com,,,social_publish,generated_post,df6af900-ad00-48c5-90cd-34fb813574f0,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:03:06.897511
6b82dccb-6ae6-4286-8f6e-01148618ee1c,synozur.com,,,social_publish,generated_post,1e23d387-6a8e-4907-859b-3d8d3b1b1fb9,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:03:09.824334
61f74d75-9479-4763-a253-7dad8c459d0f,synozur.com,,,social_publish,generated_post,9e9c017c-df0f-4b5f-8aa9-56cc50849fed,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:03:15.424243
6d5fb4ca-7120-4996-a6de-600f232e707d,synozur.com,,,social_publish,generated_post,723ce7fd-c471-4ba6-80e8-56464f5eda75,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476681588089483264,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 17:03:24.124079
2dfe1262-4b1e-479e-8ed8-28ca0c6aff2c,synozur.com,,,social_publish,generated_post,f5588d00-b700-446b-a4b0-10276c5864ed,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476681605776973824,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 17:03:29.126304
72a873f7-573e-4e0d-8ec6-e2ad3e14148d,synozur.com,,,social_publish,generated_post,052f0995-019f-4d5e-8399-9123c1bf0ff5,warning,You are not allowed to create a Tweet with duplicate content.,"{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""about:blank"", ""maxAttempts"": 5}",2026-06-27 17:03:38.52488
28b3bec8-580b-4368-bab0-ce363c31c557,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,c51b3693-a84c-49d7-a6e6-ef95a2162021,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476684421258170369/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 17:14:38.309482
41fd03b0-0dce-4155-9151-160385d11589,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,c737609a-f7f1-4109-b5f5-368a49bcac94,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476684524580392960/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 17:15:06.162992
382fd723-7899-4ce8-9185-6c838ece67d5,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,c6746a5e-6f7c-456c-8544-aa7d43ec2f23,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476684599419666432/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 17:15:22.936768
196d47c3-cf33-47b4-a25d-3c8c3d87c5a1,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,564c0fc9-17fb-4e5c-9282-e74c090fee84,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476686491125972992/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 17:22:52.780343
ae82c2fd-783a-4f3f-93f6-a90909d0e516,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,social_publish,generated_post,fc0dc8e2-0d80-441a-a955-24fc0fff9163,ok,Manually published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7476692000428175360/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 17:44:43.437044
f3ae6cab-9cea-43a1-9087-2ab388eedf0f,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,ad41e683-199a-48f9-86f7-1b81368a3477,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476998559150788608/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-28 14:03:05.730414
5aed7b40-5875-42e6-a692-456edf572341,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,bea9892f-f5eb-4505-b3b4-f91a108f071e,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477028461669179392/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-28 16:01:51.431262
b1e1f049-d60b-42b8-9733-623aacd15bd0,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,d8475b22-070d-47c1-8938-5b4339772a91,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477148642806517761/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-28 23:59:16.440313
702ab72b-b3ae-4a29-9f0f-25e03fc68f69,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,9f5f29ef-9ead-46a0-a028-208336a7b127,ok,Published to twitter,"{""url"": ""https://twitter.com/synozur/status/2071383843362197952"", ""accountId"": ""f7e9fed0-4ed0-467e-ac02-bf140adae7ed""}",2026-06-29 00:02:47.860565
ad9d3c22-2c8d-486f-968b-4b7b643fd006,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,a611b762-3582-4c65-b5e7-2b392139e6d4,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477150030794055680/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-29 00:04:47.091708
d8722a0e-7a88-4f7b-85bb-3a11e8dc81db,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,fa535ab9-970a-43c1-af06-847c8852c48e,ok,Published to twitter,"{""url"": ""https://twitter.com/synozur/status/2071400328189116662"", ""accountId"": ""f7e9fed0-4ed0-467e-ac02-bf140adae7ed""}",2026-06-29 01:08:19.526704
58e645cb-3176-48f5-b065-bd889d16f8c2,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,6e46e50f-45af-4e6a-838e-2e1764229ed3,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7477339835767095296/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-29 12:39:17.658307
382bf992-d141-4a9f-8852-ccc14bf5fed3,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,67fa980d-95be-4a98-a138-89705ff1e49a,ok,Published to twitter,"{""url"": ""https://twitter.com/synozur/status/2071579938763821201"", ""accountId"": ""f7e9fed0-4ed0-467e-ac02-bf140adae7ed""}",2026-06-29 13:02:00.592229
